ST,STATE,OCC_TITLE,A_MEAN
DC,District of Columbia,Instructional Coordinators,87710
DC,District of Columbia,Teacher Assistants,31290
DC,District of Columbia,"Education, Training, and Library Workers, All Other",56080
DC,District of Columbia,"Arts, Design, Entertainment, Sports, and Media Occupations",87420
DC,District of Columbia,Art Directors,107340
DC,District of Columbia,Multimedia Artists and Animators,74230
DC,District of Columbia,"Artists and Related Workers, All Other",87600
DC,District of Columbia,Floral Designers,34820
DC,District of Columbia,Graphic Designers,74840
DC,District of Columbia,Interior Designers,86410
DC,District of Columbia,Merchandise Displayers and Window Trimmers,49690
DC,District of Columbia,Set and Exhibit Designers,67400
DC,District of Columbia,"Designers, All Other",75290
DC,District of Columbia,Actors,*
DC,District of Columbia,Producers and Directors,83970
DC,District of Columbia,Coaches and Scouts,55360
DC,District of Columbia,Dancers,*
DC,District of Columbia,Choreographers,48940
DC,District of Columbia,Music Directors and Composers,55810
DC,District of Columbia,Musicians and Singers,*
DC,District of Columbia,"Entertainers and Performers, Sports and Related Workers, All Other",*
DC,District of Columbia,Radio and Television Announcers,66680
DC,District of Columbia,Reporters and Correspondents,77870
DC,District of Columbia,Public Relations Specialists,97790
DC,District of Columbia,Editors,83980
DC,District of Columbia,Technical Writers,83350
DC,District of Columbia,Writers and Authors,96150
DC,District of Columbia,Interpreters and Translators,83280
DC,District of Columbia,"Media and Communication Workers, All Other",74350
DC,District of Columbia,Audio and Video Equipment Technicians,56860
DC,District of Columbia,Broadcast Technicians,71260
DC,District of Columbia,Radio Operators,51110
DC,District of Columbia,Sound Engineering Technicians,57920
DC,District of Columbia,Photographers,61510
DC,District of Columbia,"Camera Operators, Television, Video, and Motion Picture",86760
DC,District of Columbia,Film and Video Editors,75360
DC,District of Columbia,"Media and Communication Equipment Workers, All Other",96870
DC,District of Columbia,Healthcare Practitioners and Technical Occupations,90290
DC,District of Columbia,"Dentists, General",104920
DC,District of Columbia,Dietitians and Nutritionists,60320
DC,District of Columbia,Optometrists,106680
DC,District of Columbia,Pharmacists,113610
DC,District of Columbia,Anesthesiologists,206050
DC,District of Columbia,"Internists, General",116590
DC,District of Columbia,Obstetricians and Gynecologists,144610
DC,District of Columbia,"Pediatricians, General",99500
DC,District of Columbia,Psychiatrists,134070
DC,District of Columbia,Surgeons,180740
DC,District of Columbia,"Physicians and Surgeons, All Other",167130
DC,District of Columbia,Physician Assistants,99010
DC,District of Columbia,Podiatrists,119280
DC,District of Columbia,Occupational Therapists,87400
DC,District of Columbia,Physical Therapists,84190
DC,District of Columbia,Radiation Therapists,79000
DC,District of Columbia,Recreational Therapists,52860
DC,District of Columbia,Respiratory Therapists,67520
DC,District of Columbia,Speech-Language Pathologists,88070
DC,District of Columbia,Veterinarians,118580
DC,District of Columbia,Registered Nurses,79560
DC,District of Columbia,Nurse Anesthetists,170110
DC,District of Columbia,Nurse Practitioners,101260
DC,District of Columbia,Audiologists,98510
DC,District of Columbia,"Health Diagnosing and Treating Practitioners, All Other",120180
DC,District of Columbia,Medical and Clinical Laboratory Technologists,70360
DC,District of Columbia,Medical and Clinical Laboratory Technicians,46170
DC,District of Columbia,Dental Hygienists,98530
DC,District of Columbia,Cardiovascular Technologists and Technicians,72570
DC,District of Columbia,Diagnostic Medical Sonographers,88230
DC,District of Columbia,Nuclear Medicine Technologists,82170
DC,District of Columbia,Radiologic Technologists,74910
DC,District of Columbia,Magnetic Resonance Imaging Technologists,85470
DC,District of Columbia,Emergency Medical Technicians and Paramedics,59010
DC,District of Columbia,Pharmacy Technicians,34480
DC,District of Columbia,Psychiatric Technicians,36700
DC,District of Columbia,Respiratory Therapy Technicians,*
DC,District of Columbia,Surgical Technologists,54700
DC,District of Columbia,Veterinary Technologists and Technicians,33490
DC,District of Columbia,Licensed Practical and Licensed Vocational Nurses,53100
DC,District of Columbia,Medical Records and Health Information Technicians,69290
DC,District of Columbia,"Opticians, Dispensing",38150
DC,District of Columbia,"Health Technologists and Technicians, All Other",51180
DC,District of Columbia,Occupational Health and Safety Specialists,92150
DC,District of Columbia,Athletic Trainers,63020
DC,District of Columbia,"Healthcare Practitioners and Technical Workers, All Other",73860
DC,District of Columbia,Healthcare Support Occupations,31850
DC,District of Columbia,Home Health Aides,26110
DC,District of Columbia,Psychiatric Aides,27050
DC,District of Columbia,Nursing Assistants,32680
DC,District of Columbia,Orderlies,30070
DC,District of Columbia,Occupational Therapy Assistants,60750
DC,District of Columbia,Occupational Therapy Aides,44170
DC,District of Columbia,Physical Therapist Assistants,44610
DC,District of Columbia,Physical Therapist Aides,34580
DC,District of Columbia,Massage Therapists,34890
DC,District of Columbia,Dental Assistants,41600
DC,District of Columbia,Medical Assistants,39780
DC,District of Columbia,Medical Equipment Preparers,42060
DC,District of Columbia,Medical Transcriptionists,48780
DC,District of Columbia,Pharmacy Aides,*
DC,District of Columbia,Veterinary Assistants and Laboratory Animal Caretakers,38350
DC,District of Columbia,Phlebotomists,40380
DC,District of Columbia,"Healthcare Support Workers, All Other",*
DC,District of Columbia,Protective Service Occupations,59780
DC,District of Columbia,"First-Line Supervisors of Protective Service Workers, All Other",49960
DC,District of Columbia,Detectives and Criminal Investigators,119280
DC,District of Columbia,Parking Enforcement Workers,47680
DC,District of Columbia,Police and Sheriff's Patrol Officers,72000
DC,District of Columbia,Security Guards,39010
DC,District of Columbia,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",29830
DC,District of Columbia,Transportation Security Screeners,*
DC,District of Columbia,"Protective Service Workers, All Other",41810
DC,District of Columbia,Food Preparation and Serving Related Occupations,28620
DC,District of Columbia,Chefs and Head Cooks,60820
DC,District of Columbia,First-Line Supervisors of Food Preparation and Serving Workers,47390
DC,District of Columbia,"Cooks, Fast Food",21580
DC,District of Columbia,"Cooks, Institution and Cafeteria",33200
DC,District of Columbia,"Cooks, Restaurant",29030
DC,District of Columbia,"Cooks, Short Order",27540
DC,District of Columbia,"Cooks, All Other",28270
DC,District of Columbia,Food Preparation Workers,26220
DC,District of Columbia,Bartenders,29240
DC,District of Columbia,"Combined Food Preparation and Serving Workers, Including Fast Food",23820
DC,District of Columbia,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",25290
DC,District of Columbia,Waiters and Waitresses,27360
DC,District of Columbia,"Food Servers, Nonrestaurant",30630
DC,District of Columbia,Dining Room and Cafeteria Attendants and Bartender Helpers,24630
DC,District of Columbia,Dishwashers,25430
DC,District of Columbia,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",24450
DC,District of Columbia,"Food Preparation and Serving Related Workers, All Other",24030
DC,District of Columbia,Building and Grounds Cleaning and Maintenance Occupations,32020
DC,District of Columbia,First-Line Supervisors of Housekeeping and Janitorial Workers,44920
DC,District of Columbia,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",84710
DC,District of Columbia,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",29900
DC,District of Columbia,Maids and Housekeeping Cleaners,33220
DC,District of Columbia,Pest Control Workers,49520
DC,District of Columbia,Landscaping and Groundskeeping Workers,37640
DC,District of Columbia,"Grounds Maintenance Workers, All Other",33240
DC,District of Columbia,Personal Care and Service Occupations,33240
DC,District of Columbia,First-Line Supervisors of Personal Service Workers,51790
DC,District of Columbia,Nonfarm Animal Caretakers,29660
DC,District of Columbia,"Ushers, Lobby Attendants, and Ticket Takers",27700
DC,District of Columbia,Amusement and Recreation Attendants,28070
DC,District of Columbia,Costume Attendants,52490
DC,District of Columbia,Barbers,47900
DC,District of Columbia,"Hairdressers, Hairstylists, and Cosmetologists",40560
DC,District of Columbia,"Makeup Artists, Theatrical and Performance",86390
DC,District of Columbia,Manicurists and Pedicurists,31360
DC,District of Columbia,Shampooers,22320
DC,District of Columbia,Skincare Specialists,36360
DC,District of Columbia,Baggage Porters and Bellhops,34930
DC,District of Columbia,Concierges,33110
DC,District of Columbia,Tour Guides and Escorts,36730
DC,District of Columbia,Travel Guides,51130
DC,District of Columbia,Childcare Workers,26900
DC,District of Columbia,Personal Care Aides,24980
DC,District of Columbia,Fitness Trainers and Aerobics Instructors,46520
DC,District of Columbia,Recreation Workers,50530
DC,District of Columbia,Residential Advisors,31280
DC,District of Columbia,"Personal Care and Service Workers, All Other",30690
DC,District of Columbia,Sales and Related Occupations,42970
DC,District of Columbia,First-Line Supervisors of Retail Sales Workers,46600
DC,District of Columbia,First-Line Supervisors of Non-Retail Sales Workers,82310
DC,District of Columbia,Cashiers,23430
DC,District of Columbia,Counter and Rental Clerks,32220
DC,District of Columbia,Retail Salespersons,32050
DC,District of Columbia,Advertising Sales Agents,72550
DC,District of Columbia,Insurance Sales Agents,63420
DC,District of Columbia,"Securities, Commodities, and Financial Services Sales Agents",103500
DC,District of Columbia,Travel Agents,40820
DC,District of Columbia,"Sales Representatives, Services, All Other",61690
DC,District of Columbia,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",88420
DC,District of Columbia,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",58510
DC,District of Columbia,Demonstrators and Product Promoters,33130
DC,District of Columbia,Real Estate Brokers,148730
DC,District of Columbia,Real Estate Sales Agents,67660
DC,District of Columbia,Sales Engineers,113220
DC,District of Columbia,Telemarketers,25680
DC,District of Columbia,"Sales and Related Workers, All Other",44430
DC,District of Columbia,Office and Administrative Support Occupations,50440
DC,District of Columbia,First-Line Supervisors of Office and Administrative Support Workers,79470
DC,District of Columbia,"Switchboard Operators, Including Answering Service",37400
DC,District of Columbia,Telephone Operators,40620
DC,District of Columbia,Bill and Account Collectors,60170
DC,District of Columbia,Billing and Posting Clerks,53370
DC,District of Columbia,"Bookkeeping, Accounting, and Auditing Clerks",54080
DC,District of Columbia,Payroll and Timekeeping Clerks,57780
DC,District of Columbia,Procurement Clerks,55130
DC,District of Columbia,Tellers,30580
DC,District of Columbia,"Financial Clerks, All Other",49150
DC,District of Columbia,Brokerage Clerks,57520
DC,District of Columbia,Customer Service Representatives,43070
DC,District of Columbia,"Eligibility Interviewers, Government Programs",56870
DC,District of Columbia,File Clerks,45600
DC,District of Columbia,"Hotel, Motel, and Resort Desk Clerks",33730
DC,District of Columbia,"Interviewers, Except Eligibility and Loan",41040
DC,District of Columbia,"Library Assistants, Clerical",35920
DC,District of Columbia,Loan Interviewers and Clerks,45280
DC,District of Columbia,New Accounts Clerks,44530
DC,District of Columbia,Order Clerks,38130
DC,District of Columbia,"Human Resources Assistants, Except Payroll and Timekeeping",52110
DC,District of Columbia,Receptionists and Information Clerks,34400
DC,District of Columbia,Reservation and Transportation Ticket Agents and Travel Clerks,47210
DC,District of Columbia,"Information and Record Clerks, All Other",53630
DC,District of Columbia,Cargo and Freight Agents,38090
DC,District of Columbia,Couriers and Messengers,36430
DC,District of Columbia,"Police, Fire, and Ambulance Dispatchers",59950
DC,District of Columbia,"Dispatchers, Except Police, Fire, and Ambulance",41580
DC,District of Columbia,Postal Service Clerks,52380
DC,District of Columbia,Postal Service Mail Carriers,52410
DC,District of Columbia,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",51910
DC,District of Columbia,"Production, Planning, and Expediting Clerks",58040
DC,District of Columbia,"Shipping, Receiving, and Traffic Clerks",42670
DC,District of Columbia,Stock Clerks and Order Fillers,31110
DC,District of Columbia,Executive Secretaries and Executive Administrative Assistants,63580
DC,District of Columbia,Legal Secretaries,75100
DC,District of Columbia,Medical Secretaries,39700
DC,District of Columbia,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",47510
DC,District of Columbia,Computer Operators,55240
DC,District of Columbia,Data Entry Keyers,40410
DC,District of Columbia,Word Processors and Typists,48400
DC,District of Columbia,Desktop Publishers,55060
DC,District of Columbia,Insurance Claims and Policy Processing Clerks,51370
DC,District of Columbia,"Mail Clerks and Mail Machine Operators, Except Postal Service",42520
DC,District of Columbia,"Office Clerks, General",43300
DC,District of Columbia,"Office Machine Operators, Except Computer",39770
DC,District of Columbia,Proofreaders and Copy Markers,48250
DC,District of Columbia,Statistical Assistants,51910
